comparison_scope,task_id,author_difficulty,verified_product_count,in_strict_three_way_83,product,attempt_count_for_task,selected_source_root,selected_run_dir,selected_trial_name,selected_trial_path,selected_finished_at,reward,verify_status,normal_e2e_pass,pass_after_timeout,timeout,outcome_bucket,product_terminal_status,product_return_code,product_completion_claim,product_run_state_field,product_run_state,product_error_field,product_error,exception_type,interruption_or_stop_reason,timeout_types,timeout_evidence,stream_transport_failure_classification,stream_transport_interruption_count,gateway_response_truncated_count,gateway_balance_error_line_count,e2e_s,environment_setup_s,agent_setup_s,agent_execution_s,verifier_s,tool_calls_field,tool_calls,tool_calls_failed,tool_call_failure_rate,tool_call_duration_s,tool_breakdown,failed_tool_breakdown,turn_metric_name,turn_metric_value,model_activity_observed,token_input,token_fresh_input,token_cache_read,token_cache_creation,token_cache_reported,token_output,token_total,token_known_minimum,token_source,token_accounting_status,token_accounting_scope_or_note,token_sources_consistent,token_is_lower_bound,token_accounting_note,verifier_tests,verifier_passed,verifier_failed,verifier_skipped,failed_test_names,product_version,model_api_id,model_provider,temperature,configured_max_turns,observed_max_agent_turns_product,observed_tasks_gt_50_product,product_execution_budget
strict_three_way_83,overfull-hbox,easy,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,overfull-hbox__dd6SowD,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/overfull-hbox__dd6SowD,2026-07-30T06:49:39.613916Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,755.03003,2.690503,84.637857,589.051236,65.88988,tool_calls_terminal,7,0,0.0,1.005,"{""bash"":3,""list_dir"":1,""read_file"":3}",{},agentic_steps,6,True,57122,18018,39104,0,,3920,61042,61042,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,4,3,1,0,test_outputs.py::test_no_overfull_hboxes,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,overfull-hbox,easy,3,true,Hermes,1,,2026-07-31__10-00-15,overfull-hbox__8TTwMxE,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__10-00-15/overfull-hbox__8TTwMxE,2026-07-31T02:13:46.730819Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,810.198619,1.417328,5.018351,726.26264,65.029536,tool_calls,20,3,0.15,53.99499999999999,"{""execute_code"": 3, ""read_file"": 4, ""search_files"": 2, ""terminal"": 7, ""todo"": 3, ""write_file"": 1}","{""execute_code"": 3}",session_messages,39,True,422672,,,,,53470,476142,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,4,4,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,overfull-hbox,easy,3,true,PI,1,,2026-08-14__05-45-16,overfull-hbox__UNe4Cuw,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__05-45-16/overfull-hbox__UNe4Cuw,2026-08-13T21:56:08.996763Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,651.820303,1.122195,75.752906,498.207745,64.638312,tool_calls,20,0,0.0,,"{""bash"": 16, ""read"": 3, ""write"": 1}",{},assistant_messages,19,True,358752,,,,322880,22447,704079,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,4,4,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,password-recovery,hard,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,password-recovery__WQUZtD7,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/password-recovery__WQUZtD7,2026-07-30T08:58:48.930968Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,897.760348,10.366597,50.510956,805.199274,19.480413,tool_calls_terminal,25,1,0.04,5.5489999999999995,"{""bash"":23,""list_dir"":1,""write_file"":1}","{""bash"":1}",agentic_steps,19,True,294645,45429,249216,0,,49132,343777,343777,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,2,2,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,password-recovery,hard,3,true,Hermes,1,,2026-07-31__10-22-47,password-recovery__7Y4d5e9,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__10-22-47/password-recovery__7Y4d5e9,2026-07-31T02:32:05.687583Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,557.276835,2.17357,5.301559,508.854448,28.66527,tool_calls,20,2,0.1,250.55299999999997,"{""terminal"": 17, ""todo"": 2, ""write_file"": 1}","{""terminal"": 2}",session_messages,34,True,349012,,,,,14065,363077,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,2,2,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,password-recovery,hard,3,true,PI,2,,2026-08-14__14-00-29,password-recovery__G92JhV9,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__14-00-29/password-recovery__G92JhV9,2026-08-14T06:09:39.496733Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,549.153216,1.129588,99.303041,419.344354,16.965871,tool_calls,22,4,0.18181818181818182,,"{""bash"": 21, ""write"": 1}","{""bash"": 4}",assistant_messages,17,True,188489,,,,105408,15301,309198,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,2,2,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,path-tracing,hard,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,path-tracing__MeFg9Qn,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/path-tracing__MeFg9Qn,2026-07-29T13:02:21.201229Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,5146.776169,25.745102,7.460924,4151.686988,35.889364,tool_calls_terminal,15,0,0.0,54.949999999999996,"{""bash"":15}",{},agentic_steps,16,True,197478,36838,160640,0,,23320,220798,220798,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,5,0,5,0,test_outputs.py::test_image_c_exists; test_outputs.py::test_image_compiles; test_outputs.py::test_no_deps; test_outputs.py::test_runs_and_produces_output; test_outputs.py::test_image_similarity,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,path-tracing,hard,3,true,Hermes,2,,2026-08-04__01-01-29,path-tracing__KwqBuM9,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-08-04__01-01-29/path-tracing__KwqBuM9,2026-08-03T18:01:44.186549Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,3,0,3613.537628,1.214435,4.977272,3557.791733,37.201241,tool_calls,89,10,0.11235955056179775,577.527,"{""execute_code"": 1, ""terminal"": 57, ""write_file"": 31}","{""execute_code"": 1, ""terminal"": 9}",session_messages,185,True,7230656,,,,,202669,7433325,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,5,5,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,path-tracing,hard,3,true,PI,2,,2026-08-14__11-42-12,path-tracing__e3TF3aY,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__11-42-12/path-tracing__e3TF3aY,2026-08-14T04:43:02.131062Z,0,no_pass,false,false,true,timeout_no_pass,timeout,124,False,pi_final_stop_reason,,,,,,,,,,,0,3649.042786,1.545078,4.526381,3602.867639,27.798446,tool_calls,32,1,0.03125,,"{""bash"": 31, ""read"": 1}","{""bash"": 1}",assistant_messages,32,True,570236,,,,452224,39625,1062085,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,5,0,5,0,test_outputs.py::test_image_c_exists; test_outputs.py::test_image_compiles; test_outputs.py::test_no_deps; test_outputs.py::test_runs_and_produces_output; test_outputs.py::test_image_similarity,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
latest_verified_nonpaired,path-tracing-reverse,hard,2,false,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,path-tracing-reverse__4bBbg5Q,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/path-tracing-reverse__4bBbg5Q,2026-07-29T22:49:06.071902Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,1853.480004,14.05852,37.425604,1771.49759,18.49884,tool_calls_terminal,29,0,0.0,4.614,"{""bash"":29}",{},agentic_steps,15,True,502519,59511,443008,0,,54637,557156,557156,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,3,0,3,0,test_outputs.py::test_image_c_exists; test_outputs.py::test_image_compiles; test_outputs.py::test_image_similarity,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
latest_verified_nonpaired,path-tracing-reverse,hard,2,false,Hermes,1,,2026-07-31__11-44-49,path-tracing-reverse__bqaaCSt,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__11-44-49/path-tracing-reverse__bqaaCSt,2026-07-31T04:45:57.759740Z,1,pass,false,true,true,verifier_pass_after_timeout,timeout,124,False,run_status,timed_out,run_error,ProductDeadlineExpired: Hermes run exceeded its driver deadline,,,,,,,0,6,3667.153559,1.901943,5.423861,3612.882725,34.423334,tool_calls,61,6,0.09836065573770492,1510.686,"{""browser_vision"": 1, ""delegate_task"": 1, ""read_file"": 2, ""terminal"": 56, ""vision_analyze"": 1}","{""browser_vision"": 1, ""terminal"": 4, ""vision_analyze"": 1}",session_messages,123,True,,,,,,,,,missing,missing_after_model_activity,reported_hermes_run_usage,,,reported_hermes_run_usage,3,3,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,polyglot-c-py,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,polyglot-c-py__fFfhUi2,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/polyglot-c-py__fFfhUi2,2026-07-29T15:53:13.138323Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,274.178444,12.101081,74.809776,136.227199,39.138347,tool_calls_terminal,4,0,0.0,0.9460000000000001,"{""bash"":3,""write_file"":1}",{},agentic_steps,4,True,38415,13327,25088,0,,9245,47660,47660,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,1,1,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,polyglot-c-py,medium,3,true,Hermes,1,,2026-07-31__12-52-58,polyglot-c-py__TW2ShP7,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__12-52-58/polyglot-c-py__TW2ShP7,2026-07-31T04:55:45.277228Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,165.971644,1.418081,5.373072,114.227623,32.717516,tool_calls,6,0,0.0,4.404999999999999,"{""terminal"": 4, ""write_file"": 2}",{},session_messages,12,True,81015,,,,,6055,87070,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,1,1,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,polyglot-c-py,medium,3,true,PI,2,,2026-08-14__14-02-06,polyglot-c-py__ExQJwey,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__14-02-06/polyglot-c-py__ExQJwey,2026-08-14T06:15:27.048216Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,800.115099,1.083525,76.878415,674.869497,35.357236,tool_calls,5,0,0.0,,"{""bash"": 2, ""edit"": 1, ""read"": 1, ""write"": 1}",{},assistant_messages,6,True,98176,,,,26880,22007,147063,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,1,1,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,polyglot-rust-c,hard,3,true,Astra,2,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs,2026-08-02__23-38-33,polyglot-rust-c__MxGEeoh,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs/2026-08-02__23-38-33/polyglot-rust-c__MxGEeoh,2026-08-02T16:05:37.546245Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",stream_transport_retry_exhausted,3,,,1623.415486,1.091585,71.343291,1493.651589,44.545461,tool_calls_terminal,26,1,0.038461538461538464,1.9089999999999996,"{""bash"":12,""glob"":1,""introspect"":5,""list_dir"":1,""read_file"":3,""reflect"":2,""task_board"":2}","{""bash"":1}",agentic_steps,20,True,223617,39681,183936,0,,12467,236084,236084,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,1,0,1,0,test_outputs.py::test_fibonacci_polyglot,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,polyglot-rust-c,hard,3,true,Hermes,1,,2026-07-31__13-03-48,polyglot-rust-c__h2GeXmG,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__13-03-48/polyglot-rust-c__h2GeXmG,2026-07-31T05:10:48.651634Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,419.172406,1.191772,5.374657,363.999455,36.164306,tool_calls,4,0,0.0,5.06,"{""terminal"": 3, ""write_file"": 1}",{},session_messages,10,True,80899,,,,,23571,104470,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,1,1,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,polyglot-rust-c,hard,3,true,PI,2,,2026-08-14__14-05-58,polyglot-rust-c__zmFSKbY,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__14-05-58/polyglot-rust-c__zmFSKbY,2026-08-14T06:15:18.260984Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,559.577866,1.088221,77.481018,431.194615,37.619532,tool_calls,4,0,0.0,,"{""bash"": 3, ""write"": 1}",{},assistant_messages,4,True,43394,,,,13568,13354,70316,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,1,1,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,portfolio-optimization,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,portfolio-optimization__wVkTn6y,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/portfolio-optimization__wVkTn6y,2026-07-30T06:37:04.564131Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,503.404942,15.43999,7.193929,360.001758,106.016335,tool_calls_terminal,6,0,0.0,0.035,"{""list_dir"":1,""read_file"":5}",{},agentic_steps,3,True,18856,2408,16448,0,,258,19114,19114,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,4,1,3,0,test_outputs.py::test_c_extension_exists; test_outputs.py::test_correctness_small; test_outputs.py::test_performance_and_scalability,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,portfolio-optimization,medium,3,true,Hermes,1,,2026-07-31__13-12-48,portfolio-optimization__LWrHTUo,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__13-12-48/portfolio-optimization__LWrHTUo,2026-07-31T05:25:41.247319Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,772.491047,1.479393,5.102292,689.096187,64.50938,tool_calls,19,1,0.05263157894736842,241.25599999999997,"{""execute_code"": 1, ""read_file"": 5, ""terminal"": 8, ""write_file"": 5}","{""execute_code"": 1}",session_messages,34,True,326269,,,,,29107,355376,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,4,4,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,portfolio-optimization,medium,3,true,PI,1,,2026-08-13__23-46-50,portfolio-optimization__6ZatyQ4,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-13__23-46-50/portfolio-optimization__6ZatyQ4,2026-08-13T15:59:48.502371Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,778.275498,1.0845,3.349664,666.519922,95.396456,tool_calls,20,1,0.05,,"{""bash"": 11, ""read"": 5, ""write"": 4}","{""bash"": 1}",assistant_messages,15,True,387225,,,,342336,39564,769125,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,4,4,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,protein-assembly,hard,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,protein-assembly__KBjU6Hg,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/protein-assembly__KBjU6Hg,2026-07-30T00:51:23.057781Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,1028.412535,7.709911,2.657709,992.907235,13.201293,tool_calls_terminal,39,1,0.02564102564102564,8.221,"{""bash"":11,""read_file"":3,""task_board"":10,""tool_search"":1,""web_fetch"":1,""web_search"":5,""write_file"":8}","{""web_fetch"":1}",agentic_steps,18,True,306679,83383,223296,0,,43169,349848,349848,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,1,0,1,0,test_outputs.py::test_gblock,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,protein-assembly,hard,3,true,Hermes,1,,2026-07-31__13-27-47,protein-assembly__mDbiyVc,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__13-27-47/protein-assembly__mDbiyVc,2026-07-31T05:48:08.270146Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,1219.905414,1.28544,4.983553,1190.875157,10.497897,tool_calls,44,6,0.13636363636363635,150.739,"{""execute_code"": 3, ""patch"": 1, ""read_file"": 4, ""terminal"": 20, ""write_file"": 16}","{""execute_code"": 3, ""terminal"": 3}",session_messages,85,True,1873034,,,,,68804,1941838,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,1,0,1,0,test_outputs.py::test_gblock,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,protein-assembly,hard,3,true,PI,1,,2026-08-14__04-24-06,protein-assembly__U3LrcAf,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__04-24-06/protein-assembly__U3LrcAf,2026-08-13T20:51:41.846274Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,1654.853967,1.0976,3.487774,1618.293803,20.042593,tool_calls,34,3,0.08823529411764706,,"{""bash"": 26, ""edit"": 2, ""read"": 3, ""write"": 3}","{""bash"": 3}",assistant_messages,32,True,1802275,,,,1674304,98856,3575435,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,1,0,1,0,test_outputs.py::test_gblock,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
